time,x_true,y_true,yaw_true,ekf_x,ekf_y,ekf_yaw,nkf_yaw_error
26.584,2.28233,-2.54505,1.4899,2.22141,-2.36247,1.5521,0.086602
26.615,2.28226,-2.54549,1.4882,2.22142,-2.36192,1.5502,0.086404
26.635,2.28221,-2.54618,1.4851,2.22145,-2.36067,1.54597,0.08527
26.655,2.28234,-2.54677,1.4799,2.22146,-2.36037,1.54495,0.08945
26.666,2.28258,-2.54703,1.4732,2.22147,-2.35968,1.54263,0.09383
26.686,2.28281,-2.54672,1.4673,2.22151,-2.35843,1.53844,0.095541
26.717,2.28298,-2.54604,1.4625,2.22153,-2.35775,1.53614,0.098037
26.727,2.28294,-2.54553,1.4575,2.22158,-2.35646,1.53184,0.098738
26.757,2.28272,-2.54529,1.4515,2.2216,-2.3559,1.52998,0.102883
26.778,2.28258,-2.54489,1.4449,2.22166,-2.35457,1.52558,0.105081
26.798,2.28264,-2.5442,1.4389,2.22168,-2.35401,1.52374,0.109242
26.805,2.28293,-2.54349,1.4356,2.2217,-2.35366,1.52261,0.111414
26.829,2.28324,-2.54307,1.434,2.23389,-2.37407,1.49091,0.017391
26.849,2.28337,-2.54289,1.4319,2.23392,-2.37372,1.48967,0.016523
26.869,2.28337,-2.54265,1.4292,2.23397,-2.37314,1.48937,0.014131
26.89,2.28338,-2.5421,1.4256,2.23407,-2.37195,1.48937,0.010531
26.91,2.28344,-2.54148,1.4211,2.2341,-2.37152,1.48937,0.006031
26.92,2.28348,-2.54106,1.4164,2.2342,-2.3703,1.48937,0.001331
26.952,2.28346,-2.54062,1.412,2.23422,-2.37009,1.48937,0.003069
26.981,2.28339,-2.54014,1.4081,2.23432,-2.3688,1.48937,0.006969
26.994,2.28332,-2.53965,1.4038,2.23434,-2.36862,1.48937,0.011269
27.012,2.28332,-2.53889,1.3995,2.23438,-2.36808,1.48937,0.015569
27.022,2.28348,-2.538,1.3958,2.23448,-2.36689,1.48937,0.019269
27.073,2.28386,-2.53722,1.3897,2.24177,-2.38059,1.47067,0.0109936
27.094,2.28387,-2.53746,1.3875,2.24179,-2.38041,1.47067,0.0131936
27.123,2.28375,-2.53781,1.3858,2.24192,-2.37909,1.47067,0.0148936
27.136,2.28361,-2.53781,1.3837,2.24195,-2.3788,1.47067,0.0169936
27.154,2.2836,-2.53727,1.3805,2.242,-2.37837,1.47067,0.0201936
27.174,2.28369,-2.53633,1.376,2.24211,-2.37719,1.47067,0.0246936
27.189,2.28385,-2.53535,1.3715,2.24215,-2.37683,1.47067,0.0291936
27.215,2.28361,-2.53753,1.3692,2.24227,-2.37561,1.47067,0.0314936
27.233,2.28365,-2.53728,1.3674,2.24228,-2.37554,1.47067,0.0332936
27.246,2.28373,-2.53641,1.3623,2.24238,-2.37454,1.47067,0.0383936
27.263,2.28375,-2.53613,1.3608,2.24239,-2.37446,1.47067,0.0398936
27.266,2.28377,-2.53588,1.3594,2.24242,-2.37411,1.47067,0.0412936
27.275,2.28379,-2.5357,1.3582,2.24244,-2.37396,1.47067,0.0424936
27.279,2.2838,-2.53559,1.3575,2.24246,-2.37378,1.47067,0.0431936
27.307,2.28382,-2.53554,1.357,2.25285,-2.3901,1.44932,0.00615802
27.309,2.28384,-2.53554,1.3567,2.25288,-2.38992,1.44932,0.00585802
27.317,2.28387,-2.53554,1.3564,2.25292,-2.38953,1.44932,0.00555802
27.325,2.28389,-2.53555,1.3561,2.25293,-2.38946,1.44932,0.00525802
27.327,2.28392,-2.53553,1.3557,2.25296,-2.38921,1.44932,0.00485802
27.348,2.28396,-2.53548,1.3551,2.25309,-2.38817,1.44932,0.00425802
27.363,2.28401,-2.53536,1.3544,2.2531,-2.3881,1.44932,0.00355802
27.365,2.28406,-2.53518,1.3535,2.25311,-2.38799,1.44932,0.00265802
27.368,2.28411,-2.53495,1.3524,2.25313,-2.38785,1.44932,0.00155802
27.378,2.28415,-2.53467,1.3511,2.25317,-2.38753,1.44932,0.000258025
27.399,2.28419,-2.53436,1.3498,2.2533,-2.38646,1.44932,0.00104198
27.411,2.28424,-2.53404,1.3485,2.25331,-2.38635,1.44932,0.00234198
27.414,2.2843,-2.53373,1.3472,2.25332,-2.38628,1.44932,0.00364198
27.429,2.28436,-2.53342,1.346,2.25339,-2.38571,1.44932,0.00484198
27.432,2.28442,-2.53311,1.3446,2.2534,-2.38563,1.44932,0.00624198
27.45,2.2845,-2.53248,1.3418,2.25353,-2.38456,1.44932,0.00904198
27.464,2.28455,-2.53216,1.3406,2.25354,-2.38449,1.44932,0.010242
27.48,2.28459,-2.53186,1.3395,2.25367,-2.38338,1.44932,0.011342
27.497,2.28463,-2.53159,1.3387,2.25368,-2.38331,1.44932,0.012142
27.499,2.28466,-2.53136,1.3379,2.25369,-2.38324,1.44932,0.012942
27.501,2.28468,-2.53115,1.337,2.25373,-2.38292,1.44932,0.013842
27.511,2.28469,-2.53097,1.336,2.25374,-2.38285,1.44932,0.014842
27.541,2.2847,-2.5308,1.3349,2.26611,-2.4048,1.42088,0.000275366
27.543,2.28471,-2.53065,1.334,2.26612,-2.40473,1.42088,0.000624634
27.545,2.28472,-2.5305,1.3331,2.26613,-2.40466,1.42088,0.00152463
27.552,2.28475,-2.53033,1.3323,2.2662,-2.40423,1.42088,0.00232463
27.562,2.2848,-2.53012,1.3315,2.26625,-2.40391,1.42088,0.00312463
27.572,2.28488,-2.52987,1.3309,2.26641,-2.40284,1.42088,0.00372463
27.598,2.28497,-2.52955,1.3303,2.26642,-2.40277,1.42088,0.00432463
27.6,2.28506,-2.52919,1.3297,2.26643,-2.4027,1.42088,0.00492463
27.613,2.28515,-2.5288,1.3291,2.2665,-2.40224,1.42088,0.00552463
27.615,2.28522,-2.52838,1.3281,2.26651,-2.40217,1.42088,0.00652463
27.633,2.28527,-2.52795,1.3269,2.26665,-2.40124,1.42088,0.00772463
27.643,2.28531,-2.52752,1.3257,2.26666,-2.40117,1.42088,0.00892463
27.645,2.28534,-2.52711,1.3246,2.26667,-2.4011,1.42088,0.0100246
27.647,2.28538,-2.52674,1.3239,2.2667,-2.40088,1.42088,0.0107246
27.664,2.28543,-2.52641,1.3237,2.26677,-2.40046,1.42088,0.0109246
27.674,2.28548,-2.52612,1.3236,2.26692,-2.39946,1.42088,0.0110246
27.694,2.28554,-2.52587,1.3236,2.26693,-2.39939,1.42088,0.0110246
27.695,2.2856,-2.52564,1.3235,2.26694,-2.39932,1.42088,0.0111246
27.697,2.28567,-2.52542,1.3233,2.26696,-2.39918,1.42088,0.0113246
27.725,2.28573,-2.52521,1.3233,2.26713,-2.39807,1.42088,0.0113246
27.732,2.28581,-2.52497,1.3233,2.26714,-2.398,1.42088,0.0113246
27.735,2.28589,-2.5247,1.3235,2.26715,-2.39793,1.42088,0.0111246
27.745,2.28597,-2.52438,1.3236,2.26722,-2.39747,1.42088,0.0110246
27.766,2.28608,-2.52401,1.3238,2.26737,-2.39643,1.42088,0.0108246
27.778,2.28619,-2.52357,1.3241,2.26739,-2.39636,1.42088,0.0105246
27.786,2.28643,-2.52262,1.3251,2.26746,-2.39587,1.42088,0.00952463
27.796,2.28665,-2.52169,1.3267,2.26751,-2.39551,1.42088,0.00792463
27.806,2.28676,-2.52125,1.3276,2.26757,-2.39512,1.42088,0.00702463
27.837,2.28687,-2.52083,1.3286,2.26771,-2.39423,1.42088,0.00602463
27.84,2.28698,-2.52043,1.3294,2.26772,-2.39412,1.42088,0.00522463
27.843,2.2871,-2.52004,1.3298,2.26773,-2.39405,1.42088,0.00482463
27.848,2.28722,-2.51967,1.3299,2.26778,-2.39373,1.42088,0.00472463
27.858,2.28732,-2.51933,1.3296,2.26784,-2.39334,1.42088,0.00502463
27.878,2.2874,-2.51897,1.3289,2.268,-2.39231,1.42088,0.00572463
27.894,2.28745,-2.51861,1.3282,2.26801,-2.39223,1.42088,0.00642463
27.896,2.2875,-2.51822,1.3273,2.26802,-2.39216,1.42088,0.00732463
27.899,2.28756,-2.51786,1.3268,2.26805,-2.39195,1.42088,0.00782463
27.909,2.28762,-2.51748,1.3262,2.26811,-2.39156,1.42088,0.00842463
27.929,2.28767,-2.5171,1.3257,2.26826,-2.39056,1.42088,0.00892463
27.943,2.28774,-2.51677,1.3256,2.26828,-2.39042,1.42088,0.00902463
27.947,2.28781,-2.51644,1.3256,2.26829,-2.39035,1.42088,0.00902463
27.949,2.28788,-2.5161,1.3257,2.26832,-2.39021,1.42088,0.00892463
27.97,2.28796,-2.51575,1.3259,2.26847,-2.38921,1.42088,0.00872463
27.99,2.28804,-2.51541,1.3259,2.26855,-2.38867,1.42088,0.00872463
27.996,2.28814,-2.5151,1.3259,2.26856,-2.3886,1.42088,0.00872463
27.998,2.28826,-2.5148,1.3259,2.26857,-2.38853,1.42088,0.00872463
28.021,2.28838,-2.5145,1.3261,2.26872,-2.38754,1.42088,0.00852463
28.028,2.28851,-2.5142,1.3264,2.26873,-2.38746,1.42088,0.00822463
28.031,2.28862,-2.51388,1.3269,2.26875,-2.38736,1.42088,0.00772463
28.041,2.28872,-2.51355,1.3275,2.2688,-2.387,1.42088,0.00712463
28.043,2.2888,-2.51321,1.328,2.26881,-2.38693,1.42088,0.00662463
28.051,2.28885,-2.51288,1.3284,2.26885,-2.38665,1.42088,0.00622463
28.072,2.28888,-2.51258,1.3285,2.269,-2.38565,1.42088,0.00612463
28.081,2.28889,-2.51232,1.3286,2.26902,-2.38554,1.42088,0.00602463
28.084,2.2889,-2.51208,1.3284,2.26903,-2.38547,1.42088,0.00622463
28.092,2.28892,-2.51186,1.3281,2.2691,-2.38501,1.42088,0.00652463
28.113,2.28897,-2.51165,1.328,2.26926,-2.38394,1.42088,0.00662463
28.129,2.28906,-2.51143,1.328,2.26927,-2.38387,1.42088,0.00662463
28.131,2.28918,-2.51119,1.3283,2.26928,-2.3838,1.42088,0.00632463
28.133,2.28931,-2.51092,1.3286,2.26931,-2.38362,1.42088,0.00602463
28.143,2.28945,-2.51058,1.3287,2.26937,-2.38323,1.42088,0.00592463
28.164,2.28957,-2.51018,1.3287,2.26951,-2.38229,1.42088,0.00592463
28.184,2.28977,-2.50922,1.3283,2.26956,-2.38198,1.42088,0.00632463
28.194,2.28993,-2.50812,1.3277,2.26973,-2.38084,1.42088,0.00692463
28.225,2.2902,-2.50649,1.3269,2.26981,-2.38032,1.42088,0.00772463
28.255,2.29041,-2.50567,1.3264,2.26997,-2.37928,1.42088,0.00822463
28.263,2.2905,-2.50536,1.3261,2.26998,-2.37921,1.42088,0.00852463
28.265,2.29061,-2.50512,1.3259,2.26999,-2.37914,1.42088,0.00872463
28.276,2.2907,-2.50492,1.326,2.27005,-2.37873,1.42088,0.00862463
28.286,2.29078,-2.5047,1.3262,2.27009,-2.37845,1.42088,0.00842463
28.296,2.29085,-2.50448,1.3267,2.27025,-2.37741,1.42088,0.00792463
28.317,2.29091,-2.50427,1.3272,2.27026,-2.37734,1.42088,0.00742463
28.319,2.29095,-2.50407,1.3275,2.27028,-2.37717,1.42088,0.00712463
28.327,2.29096,-2.50392,1.3274,2.27033,-2.37686,1.42088,0.00722463
28.333,2.29096,-2.50379,1.327,2.27034,-2.37679,1.42088,0.00762463
28.347,2.29097,-2.50372,1.3266,2.27049,-2.37582,1.42088,0.00802463
28.367,2.29097,-2.50365,1.3261,2.27053,-2.37558,1.42088,0.00852463
28.37,2.29096,-2.50357,1.3254,2.27054,-2.37551,1.42088,0.00922463
28.372,2.29097,-2.50348,1.3248,2.27055,-2.3754,1.42088,0.00982463
28.377,2.29099,-2.50333,1.3244,2.27059,-2.37513,1.42088,0.0102246
28.398,2.29104,-2.50312,1.3241,2.27074,-2.37412,1.42088,0.0105246
28.412,2.29113,-2.50283,1.3241,2.27076,-2.37402,1.42088,0.0105246
28.415,2.29123,-2.50248,1.3241,2.27077,-2.37395,1.42088,0.0105246
28.418,2.29134,-2.50209,1.3242,2.27079,-2.37381,1.42088,0.0104246
28.428,2.29144,-2.50168,1.324,2.27085,-2.37343,1.42088,0.0106246
28.449,2.29154,-2.50124,1.3238,2.27102,-2.37232,1.42088,0.0108246
28.469,2.29186,-2.49974,1.3239,2.27106,-2.37201,1.42088,0.0107246
28.49,2.29195,-2.49922,1.3241,2.27123,-2.37094,1.42088,0.0105246
28.504,2.29207,-2.49874,1.3246,2.27125,-2.37077,1.42088,0.0100246
28.51,2.29229,-2.49777,1.3249,2.27128,-2.37056,1.42088,0.00972463
28.53,2.29241,-2.49726,1.3249,2.27143,-2.36959,1.42088,0.00972463
28.543,2.29267,-2.49624,1.3251,2.27146,-2.36942,1.42088,0.00952463
28.551,2.2928,-2.49579,1.3251,2.27152,-2.369,1.42088,0.00952463
28.56,2.29291,-2.49537,1.3251,2.27157,-2.36869,1.42088,0.00952463
28.581,2.29301,-2.495,1.3251,2.27172,-2.36765,1.42088,0.00952463
28.599,2.2931,-2.49466,1.325,2.27173,-2.36758,1.42088,0.00962463
28.602,2.29318,-2.49436,1.3249,2.27175,-2.36748,1.42088,0.00972463
28.612,2.29324,-2.49411,1.3247,2.27181,-2.36706,1.42088,0.00992463
28.616,2.29329,-2.49392,1.3245,2.27183,-2.36696,1.42088,0.0101246
28.632,2.29334,-2.49376,1.3242,2.27197,-2.36602,1.42088,0.0104246
28.646,2.29339,-2.49369,1.3243,2.27198,-2.36596,1.42088,0.0103246
28.648,2.29343,-2.49362,1.3243,2.27199,-2.36589,1.42088,0.0103246
28.652,2.29345,-2.49355,1.3242,2.27202,-2.36571,1.42088,0.0104246
28.663,2.29348,-2.49346,1.3241,2.27207,-2.36533,1.42088,0.0105246
28.683,2.29351,-2.49333,1.3241,2.27223,-2.36429,1.42088,0.0105246
28.696,2.29356,-2.49315,1.3241,2.27224,-2.36422,1.42088,0.0105246
28.698,2.29364,-2.49293,1.3243,2.27225,-2.36416,1.42088,0.0103246
28.703,2.29371,-2.49266,1.3244,2.27228,-2.36398,1.42088,0.0102246
28.724,2.29378,-2.49233,1.3242,2.27241,-2.36308,1.42088,0.0104246
28.734,2.29383,-2.49198,1.3236,2.27249,-2.36256,1.42088,0.0110246
28.754,2.29397,-2.4908,1.3211,2.27254,-2.36225,1.42088,0.0135246
28.765,2.29404,-2.49039,1.3202,2.27269,-2.36125,1.42088,0.0144246
28.784,2.29414,-2.48997,1.3195,2.27273,-2.36101,1.42088,0.0151246
28.791,2.29425,-2.48957,1.3188,2.27274,-2.3609,1.42088,0.0158246
28.795,2.29434,-2.48917,1.3183,2.27277,-2.3607,1.42088,0.0163246
28.8,2.29444,-2.48874,1.3182,2.27278,-2.36063,1.42088,0.0164246
28.816,2.29456,-2.48828,1.3184,2.27286,-2.36011,1.42088,0.0162246
28.826,2.29469,-2.48782,1.319,2.27301,-2.35913,1.42088,0.0156246
28.846,2.29482,-2.48738,1.3199,2.27302,-2.35903,1.42088,0.0147246
28.849,2.29492,-2.48694,1.321,2.27306,-2.3588,1.42088,0.0136246
28.877,2.29512,-2.4858,1.3225,2.27326,-2.35745,1.42088,0.0121246
28.896,2.29516,-2.48549,1.3221,2.27327,-2.35738,1.42088,0.0125246
28.898,2.29519,-2.48524,1.3213,2.27328,-2.35732,1.42088,0.0133246
28.9,2.29522,-2.48503,1.3205,2.27331,-2.35712,1.42088,0.0141246
28.928,2.29529,-2.48466,1.3192,2.27352,-2.35574,1.42088,0.0154246
28.948,2.29533,-2.48448,1.3189,2.27353,-2.35567,1.42088,0.0157246
28.949,2.29539,-2.48429,1.319,2.27354,-2.3556,1.42088,0.0156246
28.951,2.29547,-2.48409,1.3193,2.27357,-2.35543,1.42088,0.0153246
28.968,2.29555,-2.48387,1.3196,2.2737,-2.35456,1.42088,0.0150246
28.982,2.29563,-2.48363,1.3198,2.27371,-2.35449,1.42088,0.0148246
28.984,2.29571,-2.48336,1.3199,2.27372,-2.35439,1.42088,0.0147246
28.99,2.29581,-2.48306,1.3198,2.28311,-2.36979,1.40066,0.000761082
28.999,2.29591,-2.48271,1.32,2.28316,-2.36949,1.40066,0.000561082
29.009,2.29604,-2.48232,1.3203,2.2833,-2.36869,1.40066,0.000261082
29.029,2.29619,-2.4819,1.3208,2.28336,-2.36835,1.40066,0.000238918
29.04,2.29643,-2.48111,1.3219,2.28339,-2.36819,1.40066,0.00133892
29.05,2.2965,-2.48077,1.3223,2.28344,-2.36785,1.40066,0.00173892
29.06,2.29656,-2.48047,1.3226,2.2836,-2.36691,1.40066,0.00203892
29.082,2.29659,-2.4802,1.3229,2.28364,-2.36668,1.40066,0.00233892
29.09,2.29662,-2.47996,1.323,2.28366,-2.36661,1.40066,0.00243892
29.091,2.29665,-2.47972,1.323,2.28367,-2.36651,1.40066,0.00243892
29.094,2.2967,-2.47948,1.3231,2.28371,-2.36628,1.40066,0.00253892
29.111,2.29679,-2.47924,1.3237,2.28388,-2.3653,1.40066,0.00313892
29.131,2.2969,-2.47897,1.3244,2.2839,-2.3652,1.40066,0.00383892
29.133,2.29698,-2.47865,1.325,2.28391,-2.36514,1.40066,0.00443892
29.141,2.29705,-2.47828,1.3254,2.284,-2.36463,1.40066,0.00483892
29.152,2.29712,-2.47785,1.3253,2.28401,-2.36453,1.40066,0.00473892
29.162,2.2972,-2.47739,1.3251,2.28417,-2.36359,1.40066,0.00453892
29.203,2.29748,-2.47609,1.3241,2.28437,-2.36246,1.40066,0.00353892
29.215,2.29758,-2.47571,1.3239,2.28439,-2.36232,1.40066,0.00333892
29.223,2.29768,-2.47535,1.3239,2.28446,-2.36195,1.40066,0.00333892
29.23,2.29777,-2.475,1.324,2.28447,-2.36189,1.40066,0.00343892
29.235,2.29786,-2.47466,1.3243,2.29081,-2.37378,1.38398,0.00230955
29.254,2.29794,-2.47432,1.3244,2.29097,-2.37294,1.38398,0.00220955
29.264,2.29802,-2.47396,1.3244,2.29101,-2.37271,1.38398,0.00220955
29.27,2.2981,-2.47357,1.3242,2.29103,-2.37264,1.38398,0.00240955
29.274,2.29819,-2.47316,1.3241,2.29106,-2.37244,1.38398,0.00250955
29.284,2.29829,-2.47276,1.3241,2.29111,-2.37217,1.38398,0.00250955
29.295,2.29839,-2.47238,1.3243,2.2913,-2.37117,1.38398,0.00230955
29.316,2.29849,-2.47203,1.3245,2.29132,-2.37107,1.38398,0.00210955
29.319,2.29858,-2.47172,1.3249,2.29135,-2.3709,1.38398,0.00170955
29.325,2.29865,-2.47143,1.3252,2.29137,-2.37084,1.38398,0.00140955
29.326,2.29872,-2.47119,1.3255,2.29142,-2.37057,1.38398,0.00110955
29.346,2.29877,-2.47097,1.3257,2.2916,-2.3696,1.38398,0.000909555
29.363,2.29882,-2.47078,1.3259,2.29161,-2.36954,1.38398,0.000709555
29.366,2.29886,-2.47061,1.326,2.29163,-2.36943,1.38398,0.000609555
29.368,2.29888,-2.47046,1.3262,2.29167,-2.36923,1.38398,0.000409555
29.376,2.2989,-2.47031,1.3262,2.29173,-2.3689,1.38398,0.000409555
29.396,2.29891,-2.47016,1.3262,2.29191,-2.36796,1.38398,0.000409555
29.412,2.29892,-2.46998,1.326,2.29193,-2.36786,1.38398,0.000609555
29.415,2.29895,-2.46978,1.3258,2.29194,-2.3678,1.38398,0.000809555
29.488,2.29965,-2.46763,1.3266,2.29245,-2.36513,1.38398,9.55E-06
29.509,2.30019,-2.46611,1.3289,2.29254,-2.36462,1.38398,0.00229045
29.519,2.30048,-2.46503,1.3305,2.2926,-2.36429,1.38398,0.00389045
29.54,2.30061,-2.4645,1.331,2.29279,-2.36332,1.38398,0.00439045
29.551,2.30071,-2.46397,1.331,2.29281,-2.36322,1.38398,0.00439045
29.56,2.30083,-2.46297,1.3303,2.29289,-2.36276,1.38398,0.00369045
29.581,2.30083,-2.46255,1.3297,2.29308,-2.36179,1.38398,0.00309045
29.598,2.30082,-2.46222,1.3289,2.29309,-2.36172,1.38398,0.00229045
29.601,2.30079,-2.46197,1.3281,2.2931,-2.36166,1.38398,0.00149045
29.602,2.30076,-2.46179,1.3273,2.29313,-2.3615,1.38398,0.000690445
29.611,2.30075,-2.46167,1.3265,2.2932,-2.36114,1.38398,0.000109555
29.632,2.30075,-2.46156,1.3258,2.29337,-2.36023,1.38398,0.000809555
29.646,2.30079,-2.46146,1.3254,2.29338,-2.36017,1.38398,0.00120955
29.648,2.30087,-2.46134,1.325,2.2934,-2.3601,1.38398,0.00160955
29.652,2.30099,-2.46117,1.3248,2.29343,-2.35991,1.38398,0.00180955
29.673,2.30114,-2.46096,1.3247,2.29361,-2.35897,1.38398,0.00190955
29.685,2.30132,-2.46071,1.3247,2.29362,-2.3589,1.38398,0.00190955
29.687,2.30149,-2.46043,1.325,2.29363,-2.35884,1.38398,0.00160955
29.693,2.30163,-2.46014,1.3253,2.29371,-2.35842,1.38398,0.00130955
29.703,2.30175,-2.45982,1.3257,2.29373,-2.35835,1.38398,0.000909555
29.72,2.30183,-2.4595,1.326,2.29761,-2.3634,1.37642,0.00247899
29.731,2.30187,-2.45916,1.3263,2.29762,-2.36333,1.37642,0.00217899
29.734,2.30189,-2.4588,1.3265,2.29766,-2.36314,1.37642,0.00197899
29.744,2.30191,-2.45843,1.3267,2.29771,-2.36291,1.37642,0.00177899
29.746,2.30194,-2.45805,1.3269,2.29776,-2.36265,1.37642,0.00157899
29.775,2.302,-2.45765,1.3271,2.29792,-2.36184,1.37642,0.00137899
29.779,2.3021,-2.45726,1.3274,2.29793,-2.36178,1.37642,0.00107899
29.785,2.30223,-2.45688,1.3277,2.29801,-2.36136,1.37642,0.000778989
29.796,2.30239,-2.45653,1.3281,2.29804,-2.36119,1.37642,0.000378989
29.799,2.30254,-2.45618,1.3285,2.29807,-2.36106,1.37642,2.10E-05
29.816,2.30267,-2.45581,1.3287,2.29817,-2.36055,1.37642,0.000221011
29.826,2.30278,-2.45538,1.3287,2.29836,-2.35961,1.37642,0.000221011
29.848,2.30299,-2.45432,1.3284,2.29839,-2.35945,1.37642,7.90E-05
29.853,2.30309,-2.45372,1.328,2.29841,-2.35932,1.37642,0.000478989
29.867,2.30318,-2.45312,1.3275,2.29848,-2.35896,1.37642,0.000978989
29.877,2.30325,-2.45256,1.3268,2.29866,-2.35805,1.37642,0.00167899
29.896,2.3033,-2.45208,1.3261,2.29868,-2.35796,1.37642,0.00237899
29.899,2.30334,-2.4517,1.3254,2.2987,-2.35786,1.37642,0.00307899
29.902,2.30338,-2.45144,1.3251,2.29873,-2.35773,1.37642,0.00337899
29.928,2.30341,-2.4513,1.3249,2.2989,-2.35682,1.37642,0.00357899
29.934,2.30344,-2.45123,1.3248,2.29892,-2.35673,1.37642,0.00367899
29.937,2.30348,-2.4512,1.3247,2.29894,-2.35666,1.37642,0.00377899
29.949,2.30353,-2.45117,1.3245,2.29902,-2.35624,1.37642,0.00397899
29.952,2.3036,-2.45112,1.3242,2.29903,-2.35618,1.37642,0.00427899
29.969,2.30368,-2.45101,1.3237,2.2992,-2.3553,1.37642,0.00477899
29.981,2.30379,-2.45085,1.323,2.29922,-2.35524,1.37642,0.00547899
29.983,2.3039,-2.45059,1.3224,2.29923,-2.35517,1.37642,0.00607899
29.99,2.304,-2.45027,1.3218,2.2993,-2.35482,1.37642,0.00667899
30,2.30408,-2.44989,1.3214,2.29936,-2.35449,1.37642,0.00707899
30.01,2.30414,-2.4495,1.3211,2.29955,-2.35355,1.37642,0.00737899
30.035,2.30418,-2.4491,1.321,2.29956,-2.35349,1.37642,0.00747899
30.037,2.3042,-2.44872,1.321,2.29957,-2.35342,1.37642,0.00747899
30.051,2.30418,-2.44837,1.3212,2.29966,-2.353,1.37642,0.00727899
30.052,2.30412,-2.44805,1.3216,2.29967,-2.35294,1.37642,0.00687899
30.092,2.30422,-2.44713,1.3236,2.29995,-2.35151,1.37642,0.00487899
30.098,2.3044,-2.44678,1.3243,2.29996,-2.35145,1.37642,0.00417899
30.102,2.3046,-2.44639,1.325,2.29999,-2.35132,1.37642,0.00347899
30.113,2.3048,-2.44598,1.3255,2.30015,-2.35048,1.37642,0.00297899
30.133,2.30499,-2.44556,1.3257,2.30019,-2.35028,1.37642,0.00277899
30.136,2.30515,-2.44513,1.3258,2.30022,-2.35015,1.37642,0.00267899
30.144,2.3053,-2.44469,1.3257,2.30029,-2.34976,1.37642,0.00277899
30.164,2.30548,-2.44382,1.3259,2.3005,-2.34873,1.37642,0.00257899
30.185,2.30555,-2.4434,1.3258,2.30053,-2.34857,1.37642,0.00267899
30.189,2.30563,-2.443,1.3255,2.30056,-2.34844,1.37642,0.00297899
30.205,2.3058,-2.4423,1.3241,2.30369,-2.35211,1.37041,0.00327609
30.222,2.30587,-2.44198,1.3233,2.30371,-2.35202,1.37041,0.00407609
30.225,2.30593,-2.44167,1.3225,2.30373,-2.35195,1.37041,0.00487609
30.227,2.30599,-2.44135,1.3219,2.30378,-2.35169,1.37041,0.00547609
30.256,2.30608,-2.44103,1.3216,2.30396,-2.35082,1.37041,0.00577609
30.266,2.30617,-2.44069,1.3214,2.30405,-2.35034,1.37041,0.00597609
30.277,2.30624,-2.44034,1.3213,2.30407,-2.35024,1.37041,0.00607609
30.28,2.30631,-2.43999,1.3213,2.30409,-2.35017,1.37041,0.00607609
30.282,2.30639,-2.43965,1.3213,2.30411,-2.35004,1.37041,0.00607609
30.297,2.30647,-2.43934,1.3212,2.3043,-2.34911,1.37041,0.00617609
30.315,2.30654,-2.43905,1.3212,2.30432,-2.34904,1.37041,0.00617609
30.317,2.30662,-2.43878,1.3213,2.30433,-2.34898,1.37041,0.00607609
30.319,2.30668,-2.43853,1.3215,2.30436,-2.34882,1.37041,0.00587609
30.328,2.30674,-2.43829,1.322,2.30443,-2.34848,1.37041,0.00537609
30.348,2.3068,-2.43806,1.3228,2.30462,-2.34754,1.37041,0.00457609
30.365,2.30686,-2.43784,1.3237,2.30464,-2.34747,1.37041,0.00367609
30.367,2.30692,-2.43762,1.3245,2.30465,-2.34741,1.37041,0.00287609
30.369,2.30695,-2.43737,1.3251,2.30467,-2.34729,1.37041,0.00227609
30.379,2.30695,-2.4371,1.3255,2.30475,-2.34691,1.37041,0.00187609
30.4,2.30691,-2.43682,1.3255,2.30496,-2.34587,1.37041,0.00187609
30.418,2.30687,-2.43654,1.3253,2.30497,-2.34581,1.37041,0.00207609
30.42,2.30682,-2.43626,1.3249,2.30499,-2.34575,1.37041,0.00247609
30.422,2.30676,-2.43596,1.3242,2.30502,-2.34559,1.37041,0.00317609
30.445,2.3067,-2.43564,1.3236,2.30786,-2.34865,1.36514,0.00112408
30.456,2.30664,-2.43533,1.3231,2.30787,-2.34859,1.36514,0.000624084
30.458,2.30662,-2.43503,1.3228,2.30791,-2.3484,1.36514,0.000324084
30.464,2.30662,-2.43474,1.3227,2.30794,-2.34824,1.36514,0.000224084
30.491,2.30664,-2.43444,1.3229,2.30813,-2.34736,1.36514,0.000424084
30.497,2.30669,-2.43412,1.3233,2.30814,-2.3473,1.36514,0.000824084
30.499,2.30675,-2.43377,1.3239,2.30815,-2.34724,1.36514,0.00142408
30.512,2.30694,-2.43294,1.325,2.30824,-2.3468,1.36514,0.00252408
30.515,2.30703,-2.43248,1.325,2.30829,-2.34658,1.36514,0.00252408
30.533,2.30711,-2.43201,1.3247,2.30848,-2.34564,1.36514,0.00222408
30.553,2.30719,-2.43109,1.3236,2.30852,-2.34545,1.36514,0.00112408
30.558,2.30722,-2.43064,1.3232,2.30854,-2.34536,1.36514,0.000724084
30.563,2.30726,-2.43019,1.3227,2.30861,-2.34505,1.36514,0.000224084
30.584,2.30731,-2.42976,1.3224,2.30879,-2.34417,1.36514,7.59E-05
30.604,2.30739,-2.42936,1.322,2.30885,-2.34389,1.36514,0.000475916
30.614,2.30747,-2.429,1.3216,2.30892,-2.34354,1.36514,0.000875916
30.619,2.30758,-2.42868,1.3213,2.30894,-2.34345,1.36514,0.00117592
